id,Job Title,Tokenized_Description
45,Accountant,we regret that only shortlisted candidates will be notified.
45,Accountant,job code cal email address bs@capitasingapore.com registration no.
45,Accountant,r ea license no.
45,Accountant,c
46,Accountant,min degree in accountancy/ acca at least years of experience in accounting/ financial analysis functions able to assist in monthly group consolidation of financial reports regional exposure in essential experience in financial analysis and develop financial models for business valuations experience in identifying and closing gaps for variances able to prepare financial projection and management reports location west with islandwide pickup ivy ho sook feng r
47,Accountant,our client is an established local bank in the global industry.
47,Accountant,we are looking for suitable candidates to join them as a fund accountant - banking.
47,Accountant,responsibilities assist with thecalculation of the net asset value and derive unit pricing daily reconciliations and analyzing and resolving all the breaks after the recon process preparation of balance sheet pl and other financial reports attend to clients' queries and any other rd parties queries liaise with trustee and various internal counterparties participate in ad-hoc project and testing as required.
47,Accountant,requirements minimum - years of relevant experience good understanding of diverse financial instruments meticulous and detail-oriented proficient in microsoft office skills able to work under pressure and tight deadlines interested candidates may send their resumes or apply throught the application system.
47,Accountant,shortlisted candidates will be notified.
47,Accountant,kelly services singapore pte ltd i ea license no.
47,Accountant,c i rcb no.
47,Accountant,e i leow wei qi ea reg.
47,Accountant,no.
47,Accountant,r by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
47,Accountant,please access our website at www.kellyservices.com.sg for a copy of our privacy policy.
47,Accountant,if you wish to withdraw your consent please drop us an email at to let us know.
47,Accountant,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
48,Accountant,job description financial accounting duties in shared services covering asia pacific closing of ledgers booking of expenses and accruals variances analysis and reconciliation fixed assets recording tax filing and payroll processing attend to internal customers queries other accounting duties as assigned job requirement degree/diploma with at least years relevant working experience meticulous and attention to detail proficient in microsoft office excel pivot table and vlookup able to work in a high-paced environment excellent verbal/written communication additional information location techlink downtown line kaki bukit working days and hours .
48,Accountant,am to pm monday to friday working date immediate for months contract entitled to bonus and benefits please state the following in your updated cv with a recent photo attached reason for leaving each past employment current and expected salaries notice period interested applicants please email your cv to lyn fu yee chen r at lyn.fu@manpower.com.sg stating position as the subject title in the email.
48,Accountant,only shortlisted applicants will be notified.
49,Accountant,responsibilities monitor project performance determine imporvement area by developing key performance indicators for critical metrics clearly communicate projects' results and status to stakeholders on a regular basis active involvement in project budgeting and forecasting processes administer and review all plans against actual results maintain project schedule and cost forecast throughout project analyse schedule and cost trends and provides actual and forecasted cost schedules to project team interested candidates please send updated resume to elainelee@recruitexpress.com.sg
50,Accountant,handle full sets of accounts month end closing set up financial activities including cash flow management accounts payable/receivables inventory valuation prepare and review budget revenue expense payroll entries invoices and other accounting documents.
50,Accountant,prepare monthly and quarterly financial management reports and the related analysis and commentaries.
50,Accountant,resolve accounting discrepancies.
50,Accountant,prepare and assist in day-to-day operation in accounting prepare gst returns prepare prepaid and accrual schedules and bank reconciliation interact with internal and external auditors in completing audits.
50,Accountant,handle year end audit tax filing with tax agent gst filing and mpa filing other ad-hoc duties as assigned requirements degree in accountacy/ finance or equivalent.
50,Accountant,strong knowldge in frs experience in auditing will be added advantage good interpersonal skills communication skills detailed and well organized proactive hardworking matured and good team player interested candidates please send your detailed resume stating past employments including reasons of leaving current / last drawn and expected salary to quennie.chen@manfield.com.sg and cc to general@manfield.com.sg we regret to inform that only shortlisted candidates will be notified manfield employment services pte ltd ea licence no c posting personnel quennie chen ea personnel registration no r
51,Accountant,part-time position times per week am - pm hrs with hr lunch tanjong pagar job responsibilities management financial reporting in-charge of monthly closing of subsidiaries accounts which include the following .
51,Accountant,review accounts payable entries invoices payments and adjustments.
51,Accountant,.
51,Accountant,review accounts receivable entries invoices receipts and adjustments.
51,Accountant,.
51,Accountant,review monthly accruals and journal entries.
51,Accountant,.
51,Accountant,check the accuracy of trial balance balance sheet and profit and loss statement of individual companies.
51,Accountant,.
51,Accountant,review quarterly computation of group gst returns.
51,Accountant,.
51,Accountant,review /prepare tax computations.
51,Accountant,.
51,Accountant,work closely with group auditors on finalization of interim and final statutory group audit.
51,Accountant,.
51,Accountant,assist in the preparation of financial statements for singapore subsidiaries .
51,Accountant,review / prepare xbrl accounts treasury .
51,Accountant,assist in budgetary process of the subsidaries .
51,Accountant,review fortnightly cashflow requirement update corporate secretarial .
51,Accountant,assist in the role of company secretary and maintenance of the corporate secretarial records.
51,Accountant,others ad-hoc assignments job requirement incumbent will report to group senior finance manager degree in finance/accounting or equivalent minimum - years of audit experience familiar with singapore frss and local tax rules familiar with preparation of full sets of financial statements experience in full sets of accounts with multiple entities
52,Accountant,senior accountant year contract responsibilities drive and support it enterprise system development and post-implementation.
52,Accountant,manage all accounting functions including general ledger accounts payable accounts receivable general cashier cost control purchasing payroll and finance related projects during the absence of finance manager.
52,Accountant,liaise with both internal and external stakeholders to monitor progress of task assigned and ensure projects progress as per timeline set.
52,Accountant,work with it personnel to provide timely solutions on system issue raised by user departments.
52,Accountant,work with multiple source systems and data work stream on mapping and interface.
52,Accountant,evaluate performance feedback via post-mortem and drive corrective actions.
52,Accountant,prepare direct and coordinate financial planning and budget management functions.
52,Accountant,review monthly financial reports and liaise with various departments on operational issues related to finance.
52,Accountant,handle full set of accounts and ensure that the records are maintained in accordance to singapore financial standards.
52,Accountant,handle annual statutory audit and preparation of annual accounts/reports for compliance with local government regulations.
52,Accountant,ensure compliance of all financial policies procedures and internal controls for various accounting practices.
52,Accountant,liaise with internal auditors external auditors tax agents and banker.
52,Accountant,review balance sheet reconciliation and schedules.
52,Accountant,monitor and analyze monthly operating results against budget and forecast.
52,Accountant,assist in the preparation of other ad-hoc assignments as assigned by the management.
52,Accountant,any other duties that may be assigned from time to time.
52,Accountant,requirements degree in accountancy finance or equivalent.
52,Accountant,minimum years relevant experience proficient in ms office and finance related applications.
52,Accountant,proven experience with system implementation/enhancement activities experience with microsoft dynamics ax is an added advantage.
52,Accountant,a detailed and meticulous individual .
52,Accountant,strong interpersonal and communications skills both oral and written and positive attitude towards fostering teamwork among associates in support role.
52,Accountant,ability to adapt and embraces strong cultural diversity work in multi-ethnic teams.
52,Accountant,suitably qualified candidates are invited to email your detailed resume indicating qualifications working experience current and expected remuneration package available commencement date and contact number to us by clicking on apply now button below.
52,Accountant,closing date november by expressing an interest in joining us you agree that personal data you submit to us may be collected used and disclosed by the organization and our service providers and agents for the purpose of processing your job application including evaluation of your suitability background screening contacting you regarding your job application and notifying you of future career opportunities.
52,Accountant,you warrant that where you have disclosed personal data of individuals e.g.
52,Accountant,next-of-kin friends or referees to us and our service providers and agents in connection with your job application you have obtained the prior consent of such third parties for us and our service providers and agents to collect use and disclose for the above purposes in accordance with any applicable laws regulations and/or guidelines.
52,Accountant,you also acknowledge that in the course of the collection use and disclosure described above relevant personal data may be transferred outside of singapore.
53,Accountant,location tanjong kling west company transport provided choa chu kang bukit gombak jurong east lakeside boon lay and pioneer mrt stations.
53,Accountant,salary range - assistant accountant responsibilities responsible for month-end closing of account and ensure the companys books are properly kept in accordance with company policies and accounting standards responsible for inter-company reconciliations bank reconciliations responsible for financial reports audit schedules and variance analysis prepare budgeting and forecasting assistyear-end statutory audit review ap transactions in accordance with companys policies and procedures and ensure ap internal controls are met other ad-hoc assignments requirements degree in accountancy yearsrelevantexperienceinfull set of accounts acquired in medium to large corporations with minimum annual revenue of sm.
53,Accountant,sap knowledge a must meticulous with strong analytical skills ability to produce accurate work within deadlines conversant in microsoft excel job code rinc email address tc@capitagrp.com as this position is urgent kindly email detailed cv attention to rinc with current and expected salary notice period and reason for leaving each job.
53,Accountant,we regret to inform that only shortlisted candidates will be notified.
53,Accountant,by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
53,Accountant,please visit www.capitagrp.com for a copy of our privacy policy.
53,Accountant,if you wish to withdraw your consent please drop us an email to let us know.
53,Accountant,capita pte ltd ea license no.
53,Accountant,c chua mei xi rina r
54,Accountant,mnc in the commodities space working with shared service dynamic working environment our client who is a mnc in the commodities space is looking for an accountant with experience handling shared services cover financial reporting and assist in consolidation.
54,Accountant,.
54,Accountant,key responsibilities assist in monthly and yearly financial reporting compile accounting and other data to satisfy the group's quarterly reporting obligations.
54,Accountant,assist with the financial year end process including reviewing statutory accounts and liaison with the company auditors.
54,Accountant,assist in treasury functions monitor cash flow and ensure compliance with frs gst and corporate tax work closely with tax consultants work as part of the team to review all internal controls policies and table recommendations minimum requirements - years of financial or accounting experience and demonstrated leadership skills strong degree in accountancy and ca qualified.
54,Accountant,prior big experience with commercial experience preferred strong understanding of financial statements including pls balance sheets and cash flows finance systems processes hands-on experience using sap interested parties please click apply now or contact augustin tan ea reg.
54,Accountant,no.
54,Accountant,r on for more information.
55,Accountant,job responsibilities handle full set of accounts and group consolidation ensure timely and accurate month end closing preparation of balance sheet on a timely basis ensure all intercompany reconciliations are performed accordingly fixed assets accounting support compliance controls audit and tax matters continuous process improvement identify best practice and ownership of processes liaise with external parties such as banks auditors and vendors job requirements degree in accountancy / acca or related discipline with min to years of experience must be prepared for high volume of transactions involved willing to wotk in a fast paced and dynamic work environment ability to work independently communicate effectively and possess good analytical interpersonal skills interested applicant please send in your resume to joinus@talentvis.com
56,Accountant,the resource will be supporting the fund accounting team in sg.
56,Accountant,key deliverable for the fund accountants includes calculation of daily nav per unit pricings for ilps within agreed slas.
56,Accountant,calculation of the net asset value and derive unit pricing for investors type of funds that we handle include unit trusts insurance linked portfolios ilp managed portfolios pension funds and investment funds for asia pacific regional clients daily reconciliations include cash securities unit holding trades corporate action and price etc.
56,Accountant,and analyzing and resolving all the breaks after the recon process prepare the balance sheet pl and other financial reports to deliver to client attend to clients' queries and any other rd parties queries e.g.
56,Accountant,fund manager transfer agency auditors etc.
56,Accountant,liaise with trustee and various internal counterparties within the bank to ensure quality service delivery to clients participate in ad-hoc project and testing as required.
56,Accountant,requirements degree in banking accounting business or related accounting qualification such as cpa or acca preferably - years of fund accounting experience good understanding of diverse financial instruments e.g.
56,Accountant,equities bonds futures options swaps cds etc.
56,Accountant,proficiency in ms excel and word is a must self-motivated and hardworking team player with the ability to meet tight deadlines and work under pressure if you are interested in the role above email your updated resume to emily.ng@ambition.com.sg we regret that only shortlisted candidates will be notified.
56,Accountant,licence number c ea registration number r
57,Accountant,​ job duties prepares and records asset liability revenue and expenses entries by compiling and analysing account information recommends financial status by collecting information preparing balance sheet profit and loss statements and other reports.
57,Accountant,substantiates financial transactions by auditing documents maintains accounting controls by preparing and recommending policies and procedures maintains financial security by following internal controls answer accounting procedure questions by researching and interpreting accounting policy and regulations complies with statutory and legal requirements enforcing adherence to requirements and advising management on needed actions prepares special financial reports by collecting analyzing and summarizing account information and trends maintains professional and technical knowledge by attending educational workshops reviewing professional publication contributes to team effort by accomplishing related results as needed job requirements minimum degree in accountancy acca or equivalent years relevant working experience knowledge of erp financial system preferred interested candidates who wish to apply for the advertised position please email us an updated copy of your resume and educational certificate to os@capitasingapore.com or apply here directly job code cew ea license no.
57,Accountant,c registration no r wong chun kit -- we regret to inform that only shortlisted candidates will be notified -- by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
57,Accountant,please access our website at www.capitasingapore.com for a copy of our privacy policy.
57,Accountant,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
57,Accountant,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
58,Accountant,responsibilities ensure timely accurate month-end closing and financial reporting coordinate and liaise with internal parties to support intercompany activities support and ensure compliance with finance filing requirements tax filing requirement gst/withholding tax procedures and forms both statutory and internal assist in new processes and system implementation when required assist in processing claims and reimbursements assist in annual financial statements as needed prepare monthly reconciliations yearly tax and audit related schedules provide accounting assistance to parent/affiliated companies other ad hoc duties as assigned requirements diploma/degree in accounting at least - years of working experiences experience in manufacturing environment is an advantage proficient in microsoft word and excel knowledge and experience with sap system is a must meticulous with positive and good work attitudes able to work independently with minimum supervision and has a high level of integrity team-oriented and able to work under pressure adhering to tight reporting deadlines with a strong sense of responsibility are essential attributes has good communication and interpersonal skills job code jru email address os@capitasingapore.com as this position is urgent kindly email detailed cv or contact us @ - and attention to jru with current and expected salary notice period and reason for leaving each job.
58,Accountant,we regret to inform that only shortlisted candidates will be notified.
58,Accountant,ea license no.
58,Accountant,c ea reg.
58,Accountant,id r lau kar yin by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
58,Accountant,please access our website at www.capitagrp.com for a copy of our privacy policy.
58,Accountant,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
58,Accountant,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
59,Accountant,our client a well-known japanese mnc is currently looking for a sales executive position.
59,Accountant,responsibilities prepare and submit quarterly and annual statutory returns e.g gst mas perform month-end and year-end closing of accounts liaise with auditors and corporate secretary for audit/review/xbrl submission prepare quarterly budget and annual statutory financial reporting handle ad-hoc annual statutory surveys such as department of statistics prepare monthly journal entries prepare and update monthly audit tax and balance sheet schedules as well as maintaining of fixed assets register perform monthly bank reconciliations check and ensure computation of fees and the relevant invoicing are prepared accurately and timely ensure that payments are processed with relevant supporting documentation check and ensure that ap ar and gl postings are complete and accurate support the ap and ar functions when required manage and coach the accounts assistant office administration as back up job requirements minimum diploma/ degree studies at least - years of experience in general affairs or accounting able to commit immediately or on short notice interested candidates who wish to apply for the advertised position please email us an updated copy of your resume in word format to cherree.tar@persolsg.com kindly include the following in your resume.
59,Accountant,.
59,Accountant,availability .
59,Accountant,current salary .
59,Accountant,expected salary .
59,Accountant,reason for leaving thank you for your application but we regret only shortlisted applicants will be notified capita pte ltd ea license no.c rcb no.
59,Accountant,m taweesinthanaphat cherree ea registration no.
59,Accountant,r
60,Accountant,responsibilities assist in preparation of monthly consolidation financial report for management and statutory reporting participate in month end reporting and closing process prepares and analyse monthly expenses report as well as manufacturing variances.
60,Accountant,manage fixed assets register yearly sighting monthly reporting and tracking against budget.
60,Accountant,preparation of financial projections and management reports such as cash flow pl balance sheet work closely with professional advisors to coordinate all the difference aspects of merger and acquisition transactions.
60,Accountant,perform any other duties as assigned and directed.
60,Accountant,requirement candidate must possess at least bachelor's degree post graduate diploma professional degree any field.
60,Accountant,at least to years of working experience in the related field is required for this position.
60,Accountant,preferably senior executives specializing in finance - general/cost accounting or equivalent.
60,Accountant,full-time positions available.
60,Accountant,experience in erp/ sap system is preferred if interested please send your cv stating your availability and expected salary in ms word format to hazel.loh @recruitexpress.com.sg attn hazel loh shu hua r
61,Accountant,candidate must possess at least a bachelor's degree post graduate diploma professional degree finance/accountancy/banking or equivalent.
61,Accountant,at least years of working experience in the related field is required for this position.
61,Accountant,applicants must be willing to work in raffles place.
61,Accountant,preferably junior executives specializing in finance - general/cost accounting or equivalent.
61,Accountant,full-time and temporary positions available.
61,Accountant,our client is a renowned proprietory trading firm seeking a new team member to join their singapore office.
61,Accountant,this hands-on role is a great opportunity to work in an innovative and dynamic environment.
61,Accountant,they are looking for a proactive team player who is extremely organised and detailed-oriented to join them on a months contract basis with a potential to be extended.
61,Accountant,the finance department is responsible for providing all accounting functions preparation of financial statements and to provide assistance and guidance on accounting standards and best practices.
61,Accountant,the global team consists of highly skilled accountants who are trained to provide accurate timely and efficient services.
61,Accountant,responsibilities assist in preparation of month-end close create and update schedules for expense allocations among operating companies and trading entities assist in handling all aspects of accounting for various operating and trading entities liaise with towers infrastructure team on pl and fee reconciliation monitoring of pl reports produced by the infrastructure team submit wire payments via online banking prepare accounting journal entries perform month end reconciliations assist in many ad hoc and special projects oversee employee reimbursement process firm-wide assist in preparation of tax filings as required maintain audit schedules and liaise with auditors handle and resolve vendor disputes independently maintain filing systems qualifications a bachelors degree is preferred in a related field of study minimum years of relevant work experience proficiency with microsoft excel and visual basic understanding of double entry bookkeeping meticulous attention to detail and strong organization skills excellent written and verbal communication skills the ability to prioritize multiple tasks in a fast-paced environment experience of oracle cloud preferred ca or cfa experience preferred interested applicants are encouraged to submit their cvs in ms word format to cindy.tan@ambition.com.sg for an initial discussion.
61,Accountant,business registration number d licence number c ea personnel registration number r bf-li
62,Accountant,our client is one of the top-tier fund administration firm with a strong global footprint.
62,Accountant,due to expansion of business they are looking for fund accountants to support their business.
62,Accountant,about the role your role will encompass all aspects of the calculation of net asset values on a variety of pe/ re funds.
62,Accountant,you will be working closely with senior fund accountants and account managers job duties in brief calculate net asset value for funds prepare financial statements and other accounting reports footnotes and partner capital statements prepare limited partner and general partner allocations prepare trial balances and work paper product process standard and complex bookkeeping entries involved within a full scope of transaction activities including full cycle accounting prepare financial data analysis perform reconciliations for fund clients and prepare reports compile and analyze financial information underlying the financial statements including the treatment of business transactions review private equity client's partnership agreements ppm's and other materilas administration work including preparing fund correspondence and notices liaise with various internal/ external all parties to the fund in a professional manner such as auditors legal counsel investment managers partiipate in the implementation of fund structures onto the accounting system qualification/ skill set required bacherlor's degree in accounting or professional accounting qualification ie ca cpa or acca or equivalent minimum - years of public/ private accounting work experience knowledge of ifrs and / or us gaap experience in limited partnership accounting private equity/ real estate fund administration experience excellent proficiency in english both verbal and written a proven interest in the financial markets and alternative fund industry ability to meet deadlines self-motivated proficient with microsoft aplications excel word powerpoint willingness to work as part of a team interested parties please send your resume in word format to lyn@fundspartnership.com .
62,Accountant,regrettably only shortlisted candidates will be contacted.
62,Accountant,funds partnership asia pte.
62,Accountant,ltd ea license no.
62,Accountant,c ea reg no.
62,Accountant,r ea personnel lyn thum choon fang
63,Accountant,job responsibilities supervise and manage the accounts receivable team review the revenue process and workflow for improvement in efficiency and effectiveness perform month-end closing activities review and post journal entries prepare analysis for business unit reports reveiw invoices credit notes and debit notes review allocation of payments and ensure all payments are accounted for in a timely manner review/prepare bank reconciliations and all other ar reconciliations as needed prepare ar aging reports/statement of accounts and liaise with the credit control team prepare gst reports liaise with auditors and prepare audit schedules any other adhoc duties as assigned by the finance manager job requirements candidate must possess at least diploma/advanced/higher/graduate diploma in finance/accountancy/banking or equivalent.
63,Accountant,at least years of working experience in the related field is required for this position.
63,Accountant,preferably senior executive specialized in finance - general/cost accounting or equivalent.
64,Accountant,reporting to general ledger supervisor the accountant ii is responsible for maintaining accuracy of the financial statements for multiple legal entities- job duties responsibilities responsible for monthly closing activities preparation and recording of all journal entries in accordance to us generally accepted accounting practices us gaap and local statutory requirements.
64,Accountant,ensure that accounting transactions are properly supported recorded and reported preparation of monthly variance analysis including correlation to operational results and interaction with operational business units timely and accurate preparation of monthly balance sheet reconciliations as part of internal control to assess and mitigate balance sheet risk identifies and follows up on areas of concern within the reconciliation develops corrective action plans where needed and ensures accounts are in good standing liaises with internal and external auditors preparation of audit documentation account analysis annual financial statements and related statutory reports for both us gaap and local statutory requirement assists in general ledger work transition and remediation from field locations into shared service site maintains internal controls including completing self-audits and adherence to compliance policies supports process improvement including recommendations for training and updates to procedures requirements minimum bachelors degree in accounting possesses at least years relevant experience in accounting or internal audit or public accounting in any industries applies accounting theory and principles are mandatory attention to detail with strong organizational skills good written and verbal communications skills proactive and independent team player who enjoyed working in dynamic environment proficient in microsoft office applications especially excel
65,Accountant,responsibilities include monitoring financial performance ensuring proper project management and follow up monthly closing and financial reporting forecast and budget ensuring processes are compliant with gemalto policies audit queries requirements degree in business with an accountancy module finance accounting/acca or similar qualifications proficient in microsoft office applications especially excel inquisitive analytical meticulous rigorous organized able to work efficiently under tight deadlines ideally -years experience in financial controlling/ financial planning and analysis knowledge in oracle system will be advantageous
66,Accountant,contract duration year salary up to location west transport provided job descriptions responsible for month-end closing of account and ensure the companys books are properly kept in accordance with company policies and accounting standards responsible for inter-company reconciliations bank reconciliations responsible for financial reports audit schedules and variance analysis prepare budgeting and forecasting assist year-end statutory audit review ap transactions in accordance with companys policies and procedures and ensure ap internal controls are met other ad-hoc assignments requirements degree in accountancy years relevant experience in full set of accounts acquired in mnc job code glez email address tc@capitagrp.com as this position is urgent kindly email detailed cv or contact us @ attention to glenn with current and expected salary notice period and reason for leaving each job.
66,Accountant,we regret to inform that only shortlisted candidates will be notified.
66,Accountant,more jobs available here by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
66,Accountant,please access our website at www.capitagrp.com for a copy of our privacy policy.
66,Accountant,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
66,Accountant,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
66,Accountant,ea license no.
66,Accountant,c capita pte ltd ea reg.
66,Accountant,id r glenn zheng huiwen
67,Accountant,contract duration year salary up to location west transport provided job descriptions responsible for month-end closing of account and ensure the companys books are properly kept in accordance with company policies and accounting standards responsible for inter-company reconciliations bank reconciliations responsible for financial reports audit schedules and variance analysis prepare budgeting and forecasting assist year-end statutory audit review ap transactions in accordance with companys policies and procedures and ensure ap internal controls are met other ad-hoc assignments requirements degree in accountancy years relevant experience in full set of accounts acquired in mnc job code glez email address tc@capitagrp.com as this position is urgent kindly email detailed cv or contact us @ attention to glenn with current and expected salary notice period and reason for leaving each job.
67,Accountant,we regret to inform that only shortlisted candidates will be notified.
67,Accountant,more jobs available here by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
67,Accountant,please access our website at www.capitagrp.com for a copy of our privacy policy.
67,Accountant,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
67,Accountant,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
67,Accountant,ea license no.
67,Accountant,c capita pte ltd ea reg.
67,Accountant,id r glenn zheng huiwen
68,Accountant,job id a leading logistics company based in the east is on the lookout for an temporary assistant accountant to help out with their end of year fianancial closing.
68,Accountant,job responsibilites handle monthly/yearly ledger closings.
68,Accountant,analyze business and financial performance for business units.
68,Accountant,prepare budgets/costing forecast and financial analyses.
68,Accountant,to review the ageing of creditors a monthly basis and ensure that long overdue debts are paid.
68,Accountant,to review all accounting records and all schedules for balance sheets items are prepared monthly and are kept up to date.
68,Accountant,to review and prepare monthly notes on expense variation and fluctuations.. to prepare and ensure that gst input report is generated quarterly.
68,Accountant,to supervise and review work done by accounts payable team to ensure reliable results to ensure that fixed assets audit is carried out once a year and ensure that the fixed assets register are up to date and accurate.
68,Accountant,to liaise with auditors for year end audit.
68,Accountant,requirements minimum degree in accounting/finance or equivalent at least years relevant work experience strong financial analytical and interpersonal skills possess a positive attitude and meticulous good leadership and communication skills strong knowledge in microsoft excel knowledge of sap will be advantageous immediate starters preferred all successful candidates can expect a very competitive remuneration package and a comprehensive range of benefits.
68,Accountant,alternatively you may wish to email your resume in a detailed word format to debbie@peopleprofilers.com we regret that only shortlisted candidates will be notified people profilers pte ltd finlayson green - singapore tel fax http//www.peopleprofilers.com debbie@peopleprofilers.com consultant in charge so boon shyen debbie ea licence number c registration number r
69,Accountant,responsibilities assist in preparation of monthly consolidation financial report for management and statutory reporting participate in month end reporting and closing process prepares and analyse monthly expenses report as well as manufacturing variances.
69,Accountant,manage fixed assets register yearly sighting monthly reporting and tracking against budget.
69,Accountant,preparation of financial projections and management reports such as cash flow pl balance sheet work closely with professional advisors to coordinate all the difference aspects of merger and acquisition transactions.
69,Accountant,perform any other duties as assigned and directed.
69,Accountant,requirement candidate must possess at least bachelor's degree post graduate diploma professional degree any field.
69,Accountant,at least to years of working experience in the related field is required for this position.
69,Accountant,preferably senior executives specializing in finance - general/cost accounting or equivalent.
69,Accountant,full-time positions available.
69,Accountant,experience in erp/ sap system is preferred if interested please send your cv stating your availability and expected salary in ms word format to hazel.loh @recruitexpress.com.sg attn hazel loh shu hua r
70,Accountant,our client a well-known japanese mnc is currently looking for a sales executive position.
70,Accountant,responsibilities prepare and submit quarterly and annual statutory returns e.g gst mas perform month-end and year-end closing of accounts liaise with auditors and corporate secretary for audit/review/xbrl submission prepare quarterly budget and annual statutory financial reporting handle ad-hoc annual statutory surveys such as department of statistics prepare monthly journal entries prepare and update monthly audit tax and balance sheet schedules as well as maintaining of fixed assets register perform monthly bank reconciliations check and ensure computation of fees and the relevant invoicing are prepared accurately and timely ensure that payments are processed with relevant supporting documentation check and ensure that ap ar and gl postings are complete and accurate support the ap and ar functions when required manage and coach the accounts assistant office administration as back up job requirements minimum diploma/ degree studies at least - years of experience in general affairs or accounting able to commit immediately or on short notice interested candidates who wish to apply for the advertised position please email us an updated copy of your resume in word format to cherree.tar@persolsg.com kindly include the following in your resume.
70,Accountant,.
70,Accountant,availability .
70,Accountant,current salary .
70,Accountant,expected salary .
70,Accountant,reason for leaving thank you for your application but we regret only shortlisted applicants will be notified capita pte ltd ea license no.c rcb no.
70,Accountant,m taweesinthanaphat cherree ea registration no.
70,Accountant,r
71,Accountant,responsibilities ensure timely accurate month-end closing and financial reporting coordinate and liaise with internal parties to support intercompany activities support and ensure compliance with finance filing requirements tax filing requirement gst/withholding tax procedures and forms both statutory and internal assist in new processes and system implementation when required assist in processing claims and reimbursements assist in annual financial statements as needed prepare monthly reconciliations yearly tax and audit related schedules provide accounting assistance to parent/affiliated companies other ad hoc duties as assigned requirements diploma/degree in accounting at least - years of working experiences experience in manufacturing environment is an advantage proficient in microsoft word and excel knowledge and experience with sap system is a must meticulous with positive and good work attitudes able to work independently with minimum supervision and has a high level of integrity team-oriented and able to work under pressure adhering to tight reporting deadlines with a strong sense of responsibility are essential attributes has good communication and interpersonal skills job code jru email address os@capitasingapore.com as this position is urgent kindly email detailed cv or contact us @ - and attention to jru with current and expected salary notice period and reason for leaving each job.
71,Accountant,we regret to inform that only shortlisted candidates will be notified.
71,Accountant,ea license no.
71,Accountant,c ea reg.
71,Accountant,id r lau kar yin by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
71,Accountant,please access our website at www.capitagrp.com for a copy of our privacy policy.
71,Accountant,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
71,Accountant,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
72,Accountant,the responsibilities and duties of a accountant includes daily ap functions which includes keying in of supplier invoices and preparation of payments to vendors.
72,Accountant,ensure purchases and payment adhered to company's policy.
72,Accountant,liaise with internal and external customer in payment related matters problem solving related to rd party payment matters monthly vendor reconciliation ap payment weekly forecast other adhoc duties assigned the ideal candidate should possess diploma / degree in accountancy or acca minimum years of relevant accounting experience knowledge in sap and hyperion software would be an advantage good excel skills independent able to work under pressure good interpersonal skills able to work with all levels ​
73,Accountant,the responsibilities and duties of a accountant includes daily ap functions which includes keying in of supplier invoices and preparation of payments to vendors.
