,Unnamed: 0,job_title,skill,job_desc,Industry,Function,Role,Education,job_desc_clean
103,2667,"AVP/Senior Associate, Application Delivery Specialist, Institutional Banking Group Technology, Te...","AVP/Senior Associate
Application Delivery Specialist
Institutional Banking Group Technology
Te...","Business Function
Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.
Responsibilities
To work as a delivery specialist in Trade ecosystem projects such as National Trade Platform (NTP) and Global Trade Connectivity Network (GTCN) etc.
To perform requirement analysis and propose designs and alternatives accordingly to meet bank’s application design architecture - to ensure system modularization, reusability and optimization. Able to identify design flaws and drive resolution.
Expected to communicate and bridge between business users, various tech teams, application vendors and development teams.
Lead the developers in translating business requirements/user stories into Deliverables (FSD, Sprints) and drive application development from conceptual to testing to deployment.
Lead in the development of Test Plan (Test Scenarios/Test Cases/Test data) and to perform technical/ functional testing to ensure requirements are well met.
Manage the SIT and UAT of developed programmes with users. Manage and mitigate test issues and risk.
Lead in performing analysis and troubleshooting of defects during testing.
Manage the software releases including change review and implementation.
To lead and manage projects using Agile methodology.
Requirements
Degree in Computing / Computer Science / Engineering preferred.
Certified Agile Scrum Master is preferred.
Minimum 5-8 years of experience in Financial Services industry
Relevant knowledge and experience with the trade financing and trade applications is preferred.
Must be analytical, solution oriented, and able to propose and follow through both transformational and incremental change
Excellent interpersonal skills are required to work within the department, across departments, with business partners and with vendors.
Strong communication skills, able to communicate effectively at all levels, and both internally and externally. Concise and precise thinking essential
Have Technical hands on experience and work on the development languages and platforms including Linux, JBoss, Java, SQL, Rest API etc.
Good knowledge and programming/supporting experience in Trade Finance Domain would be advantageous
Experience in writing user stories and design specification documents.
Apply Now
We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.",Banking/ Financial Services,IT,Other Information Technology,,"Business Function Group Technology Operations (T&O) enables empowers bank efficient, nimble resilient infrastructure strategic focus productivity, quality & control, technology, people capability innovation. In Group T&O, manage majority Bank's operational processes inspire delight business partners multiple banking delivery channels. Responsibilities To work delivery specialist Trade ecosystem projects National Trade Platform (NTP) Global Trade Connectivity Network (GTCN) etc. To perform requirement analysis propose designs alternatives accordingly meet bank’s application design architecture - ensure system modularization, reusability optimization. Able identify design flaws drive resolution. Expected communicate bridge business users, various tech teams, application vendors development teams. Lead developers translating business requirements/user stories Deliverables (FSD, Sprints) drive application development conceptual testing deployment. Lead development Test Plan (Test Scenarios/Test Cases/Test data) perform technical/ functional testing ensure requirements well met. Manage SIT UAT developed programmes users. Manage mitigate test issues risk. Lead performing analysis troubleshooting defects testing. Manage software releases including change review implementation. To lead manage projects using Agile methodology. Requirements Degree Computing / Computer Science / Engineering preferred. Certified Agile Scrum Master preferred. Minimum 5-8 years experience Financial Services industry Relevant knowledge experience trade financing trade applications preferred. Must analytical, solution oriented, able propose follow transformational incremental change Excellent interpersonal skills required work within department, across departments, business partners vendors. Strong communication skills, able communicate effectively levels, internally externally. Concise precise thinking essential Have Technical hands experience work development languages platforms including Linux, JBoss, Java, SQL, Rest API etc. Good knowledge programming/supporting experience Trade Finance Domain would advantageous Experience writing user stories design specification documents. Apply Now We offer competitive salary benefits package professional advantages dynamic environment supports development recognises achievements."
104,2675,"Senior Associate / Associate, Assistant Relationship Manager (North Asia), Private Banking, Consu...","Senior Associate / Associate
Assistant Relationship Manager (North Asia)
Private Banking
Consu...","Business Function
DBS’ Private Banking offers a one-stop, full-service touch-point for total banking requirements and provides the highest level of personalised banking. We have a team of dedicated, experienced investment advisors who identify opportunities in the various asset classes and employ the best strategies and product vehicles to cater to each client’s needs. Coupled with partnerships within the DBS network and with global institutions, we strive to build long-term relationships with our Private Banking clients in Asia by providing them with high quality, timely and extensive wealth management, investment and financial solutions.
Responsibilities
Support Relationship Managers (RMs) in the North Asia Team to provide excellent service to high net-worth clients so as to achieve client retention
Partner Client, Business Support and service providers to ensure timely transaction processing and service delivery of clients’ requirements
Understand client requirements and assist RMs in daily maintenance of account relationships
Cover RMs for simple sales when required
As client key interface over initiation of clients’ instructions, monitor funds for payment, prepare clients’ fax instructions, forms and loan disbursement instruction
Initiate account openings / closures / update instruction checklists and interface with client to ensure completion of documentation requirements
Track and follow up on outstanding documentation and client outstanding fee payments
Work with Business Development Managers (BDMs) to ensure that the marketing team complies with the bank’s regulatory requirements as well as the expense reimbursement requirements
Provide support to BDMs and assist them in tracking cost
Requirements
Bachelors Degree with at least 3 years’ experience in a banking service role
Business Mandarin speaking skills are required as candidate will be working closely with Chinese clients
Possess knowledge of banking products and services such as foreign exchange, bonds, equities, derivatives, fund management products and financial structures
Possess knowledge of bank and regulatory requirements
Meticulous and a good team player
Excellent communication and interpersonal skills
Apply Now
We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.",Banking/ Financial Services,"Banking, Insurance & Financial Services",Other BFSI,,"Business Function DBS’ Private Banking offers one-stop, full-service touch-point total banking requirements provides highest level personalised banking. We team dedicated, experienced investment advisors identify opportunities various asset classes employ best strategies product vehicles cater client’s needs. Coupled partnerships within DBS network global institutions, strive build long-term relationships Private Banking clients Asia providing high quality, timely extensive wealth management, investment financial solutions. Responsibilities Support Relationship Managers (RMs) North Asia Team provide excellent service high net-worth clients achieve client retention Partner Client, Business Support service providers ensure timely transaction processing service delivery clients’ requirements Understand client requirements assist RMs daily maintenance account relationships Cover RMs simple sales required As client key interface initiation clients’ instructions, monitor funds payment, prepare clients’ fax instructions, forms loan disbursement instruction Initiate account openings / closures / update instruction checklists interface client ensure completion documentation requirements Track follow outstanding documentation client outstanding fee payments Work Business Development Managers (BDMs) ensure marketing team complies bank’s regulatory requirements well expense reimbursement requirements Provide support BDMs assist tracking cost Requirements Bachelors Degree least 3 years’ experience banking service role Business Mandarin speaking skills required candidate working closely Chinese clients Possess knowledge banking products services foreign exchange, bonds, equities, derivatives, fund management products financial structures Possess knowledge bank regulatory requirements Meticulous good team player Excellent communication interpersonal skills Apply Now We offer competitive salary benefits package professional advantages dynamic environment supports development recognises achievements."
105,2678,Functional Subject Matter Expert (SME) - FLEXCUBE Core Banking Solution,"Core Banking Solutions
Flexcube
Core Banking
Banking Products
Finware
Finnone
Temenos
Bancs
Finacle","As FLEXCUBE Universal Banking Functional lead / Product SME is responsible for leading all functional discussions, Solutionize the requirements, recommend industry best practices and explain the value proposition of our product range in the domain of Core Banking specializing in transaction banking areas (Treasury, Payments and Loans, General ledger and Deposits)
Interacts with Heads of Departments & COO office in the Bank to understand the business strategy & the targeted business operating model
Clearly articulate the banking solution features & its benefits to Business Heads and C-level decision makers
Ability to propose practical solutions in high paced departments like Treasury
Perform SME role during UAT & in Change Control Board
Configure FLEXCUBE as per the requirements of the Banks and propose business processes in the target system
Ability to capture customer requirements and prepare requirement specification documents
Requirements:
Extensive experience in FLEXCUBE Core Banking implementation (version 12.x or higher) for a technology company or alternatively for a Bank
Acting as a Functional subject matter expert when advising clients especially around Treasury, Loans, Payments and Deposits
Understanding of the underlying banking processes and best practices.
Excellent Communication skills - both written and verbal.
Team player as well as excellent people management skills
Ability to operate in undefined environment
The candidate is expected to spend a significant portion of their time meeting with clients
Minimum: 10 Years Industry experience (predominantly in Consulting) Banking Domain experience and/or relevant certification
At least 5 years experience in implementing / supporting / testing FLEXCUBE core banking solution",(Candidates authorized to work in the above mention countries are also eligible to apply),"•
Banking/ Financial Services
•
IT/ Computers - Software",IT,Other Information Technology,"As FLEXCUBE Universal Banking Functional lead / Product SME responsible leading functional discussions, Solutionize requirements, recommend industry best practices explain value proposition product range domain Core Banking specializing transaction banking areas (Treasury, Payments Loans, General ledger Deposits) Interacts Heads Departments & COO office Bank understand business strategy & targeted business operating model Clearly articulate banking solution features & benefits Business Heads C-level decision makers Ability propose practical solutions high paced departments like Treasury Perform SME role UAT & Change Control Board Configure FLEXCUBE per requirements Banks propose business processes target system Ability capture customer requirements prepare requirement specification documents Requirements: Extensive experience FLEXCUBE Core Banking implementation (version 12.x higher) technology company alternatively Bank Acting Functional subject matter expert advising clients especially around Treasury, Loans, Payments Deposits Understanding underlying banking processes best practices. Excellent Communication skills - written verbal. Team player well excellent people management skills Ability operate undefined environment The candidate expected spend significant portion time meeting clients Minimum: 10 Years Industry experience (predominantly Consulting) Banking Domain experience and/or relevant certification At least 5 years experience implementing / supporting / testing FLEXCUBE core banking solution"
106,2679,Technical Subject Matter Expert - FLEXCUBE Core Banking Solution experience,Core Banking,"As FLEXCUBE Universal Banking Technical Lead / Product SME is responsible for leading all Technical discussions, prepare Solution blueprint & architecture
Leads discussions with IT team & 3rd party solution providers
Clearly articulate the banking solution features & its benefits to key stakeholders
Technical Solution lead during SIT & UAT phase
Configure FLEXCUBE as per the requirements of the Banks and propose business processes in the target system
Reviews Change Requests (CR) and proposed solutions
Responsible for overall application solution design and delivery
Requirements:
Extensive experience in FLEXCUBE Core Banking implementation (version 12.x or higher) for a technology company or alternatively for a Bank
Acting as a Technical subject matter expert
Familiarity of Treasury, Loans and payments business functions
Understanding of the underlying banking processes and best practices.
Excellent Communication skills - both written and verbal.
Team player as well as excellent people management skills
Ability to operate in undefined environment
The candidate is expected to spend a significant portion of their time meeting with clients face to face
Graduate , MBA, BA in related fields.
Minimum - 12 Years Industry experience (predominantly in Consulting) Banking Domain experience and/or relevant certification
At least 5 years’ experience in implementing / supporting / testing FLEXCUBE core banking solution","•
Banking/ Financial Services
•
IT/ Computers - Hardware
•
IT/ Computers - Software","•
IT
•
Banking, Insurance & Financial Services","•
Other BFSI
•
Other Information Technology","Bachelors
Degree
Masters
Post Graduate","As FLEXCUBE Universal Banking Technical Lead / Product SME responsible leading Technical discussions, prepare Solution blueprint & architecture Leads discussions IT team & 3rd party solution providers Clearly articulate banking solution features & benefits key stakeholders Technical Solution lead SIT & UAT phase Configure FLEXCUBE per requirements Banks propose business processes target system Reviews Change Requests (CR) proposed solutions Responsible overall application solution design delivery Requirements: Extensive experience FLEXCUBE Core Banking implementation (version 12.x higher) technology company alternatively Bank Acting Technical subject matter expert Familiarity Treasury, Loans payments business functions Understanding underlying banking processes best practices. Excellent Communication skills - written verbal. Team player well excellent people management skills Ability operate undefined environment The candidate expected spend significant portion time meeting clients face face Graduate , MBA, BA related fields. Minimum - 12 Years Industry experience (predominantly Consulting) Banking Domain experience and/or relevant certification At least 5 years’ experience implementing / supporting / testing FLEXCUBE core banking solution"
107,2693,Technical Consultants - Banking Domain experience,"Banking Domain
Banking
Financial services
payments
Loans Management
Treasury","As FLEXCUBE Universal Banking Technical Consultant is responsible for perform key activities in the project including development
Assist in FLEXCUBE configuration as per the requirements of the Bank
Key member of project streams (Data Migration, SIT, UAT & Reporting)
Prepare technical specifications document
Develops migration utilities, reports and integration requirements
Compile issues and provides resolution to technical issues reported
Prepare feasibility analysis
Requirements:
Good hands on knowledge of Oracle PL/SQL and Java development
Must have Banking process knowledge & experience
Good Communication skills - both written and verbal.
Team player as well as excellent people management skills
The candidate is expected to spend a significant portion of their time meeting with clients
A Graduate, BA in related fields.
Minimum 5 Years Industry experience (predominantly in Consulting) – either be working for a Bank / SI – Accenture / Wipro) Banking Domain experience (Loans / Payments / Current and Savings accounts / Treasury) and/or relevant certification",IT/ Computers - Software,IT,Other Information Technology,"Bachelors
Degree
Masters
Post Graduate","As FLEXCUBE Universal Banking Technical Consultant responsible perform key activities project including development Assist FLEXCUBE configuration per requirements Bank Key member project streams (Data Migration, SIT, UAT & Reporting) Prepare technical specifications document Develops migration utilities, reports integration requirements Compile issues provides resolution technical issues reported Prepare feasibility analysis Requirements: Good hands knowledge Oracle PL/SQL Java development Must Banking process knowledge & experience Good Communication skills - written verbal. Team player well excellent people management skills The candidate expected spend significant portion time meeting clients A Graduate, BA related fields. Minimum 5 Years Industry experience (predominantly Consulting) – either working Bank / SI – Accenture / Wipro) Banking Domain experience (Loans / Payments / Current Savings accounts / Treasury) and/or relevant certification"
108,2702,Chief Financial Officer - Banking,"Chief Financial Officer
Chartered Accountant
Strategic Role","Chief Financial Officer - Banking
• Fast Growing Bank
• Exciting and Challenging Role
• Location: Yangon, Myanmar
The Company
Our client is part of a local Burmese Conglomerate in the Banking sector that has been growing from strength to strength with the opening of new branches across Myanmar as well as embracing innovating banking technology. They are now looking for an experienced banking Chief Financial Officer to be part of their next phrase of growth.
The Position
Reporting and working closely with the CEO, the CFO will manage a team of finance staff and be responsible for the accounting and finance of the organization. He/she will be responsible for the financial reporting, financial analysis, treasury, tax and liaising with auditors. The CFO will also need to improve working practices and procedures and recommend potential financial operational efficiencies.
The Person
The ideal candidate should be a Chartered Accountant with an Accountancy or Finance Degree and at least 10 years of relevant experience. As the role will be based in Myanmar, my client welcomes candidates who are Burmese with international working experience that are interested to return to Myanmar or are already based in Myanmar. The client’s preference will be for candidates with prior banking experience. For the right candidate, there is excellent career progression and the opportunity to join a growing Bank.
Interested candidates may forward their CVs in MS Word Format to Yeo Wai Yin (R1107333) at waiyin@alphasearch.com or call +65 6828 1489 for a confidential discussion
Visit www.alphasearch.com for more exciting vacancies",Banking/ Financial Services,Finance & Accounts,"•
Chartered Accountant (CPA)
•
Accounts Head
•
Finance Head/ GM Finance
•
VP Finance/ CFO","Bachelors
Degree","Chief Financial Officer - Banking • Fast Growing Bank • Exciting Challenging Role • Location: Yangon, Myanmar The Company Our client part local Burmese Conglomerate Banking sector growing strength strength opening new branches across Myanmar well embracing innovating banking technology. They looking experienced banking Chief Financial Officer part next phrase growth. The Position Reporting working closely CEO, CFO manage team finance staff responsible accounting finance organization. He/she responsible financial reporting, financial analysis, treasury, tax liaising auditors. The CFO also need improve working practices procedures recommend potential financial operational efficiencies. The Person The ideal candidate Chartered Accountant Accountancy Finance Degree least 10 years relevant experience. As role based Myanmar, client welcomes candidates Burmese international working experience interested return Myanmar already based Myanmar. The client’s preference candidates prior banking experience. For right candidate, excellent career progression opportunity join growing Bank. Interested candidates may forward CVs MS Word Format Yeo Wai Yin (R1107333) waiyin@alphasearch.com call +65 6828 1489 confidential discussion Visit www.alphasearch.com exciting vacancies"
109,2719,"Senior Associate / Associate, Process Transformation Analyst, Consumer Banking Group Operations -...","Senior Associate / Associate
Process Transformation Analyst
Consumer Banking Group Operations -...","Business Function
Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.
Responsibilities
Re-engineer the end-to-end Retail banking operations process
Analyze and document the business requirements
Review functional specifications
Manage UAT
Creates and executes project work plans and revises as appropriate to meet changing needs and requirements.
Effectively apply project management methodology and enforces project standards.
Work closely with regional teams and country teams to ensure timely delivery of project
Requirements
Degree in any field
At least 4 years’ experience in business process improvement initiatives. Preferably with project life cycle experience and change management in consumer banking space.
Strong leadership skills with sound, analytical and decision making abilities
Excellent inter-personal and communication skills in dealing with all levels of staff and vendors
Process reengineering experience
Demonstrate Critical thinking: ability to suggest improvements and identify risks
Strong Service orientation: ability to prioritize & ability to manage operations' expectations
A highly organized individual with solid project management skills
Ability to work independently and with diverse teams
Domain expertise in Consumer Banking products and processes will be an added advantage
Apply Now
We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.",Banking/ Financial Services,"Banking, Insurance & Financial Services",Other BFSI,,"Business Function Group Technology Operations (T&O) enables empowers bank efficient, nimble resilient infrastructure strategic focus productivity, quality & control, technology, people capability innovation. In Group T&O, manage majority Bank's operational processes inspire delight business partners multiple banking delivery channels. Responsibilities Re-engineer end-to-end Retail banking operations process Analyze document business requirements Review functional specifications Manage UAT Creates executes project work plans revises appropriate meet changing needs requirements. Effectively apply project management methodology enforces project standards. Work closely regional teams country teams ensure timely delivery project Requirements Degree field At least 4 years’ experience business process improvement initiatives. Preferably project life cycle experience change management consumer banking space. Strong leadership skills sound, analytical decision making abilities Excellent inter-personal communication skills dealing levels staff vendors Process reengineering experience Demonstrate Critical thinking: ability suggest improvements identify risks Strong Service orientation: ability prioritize & ability manage operations' expectations A highly organized individual solid project management skills Ability work independently diverse teams Domain expertise Consumer Banking products processes added advantage Apply Now We offer competitive salary benefits package professional advantages dynamic environment supports development recognises achievements."
110,2742,"Senior Associate / Associate, Operations Intelligence Data Specialist, Consumer Banking Group Ope...","Senior Associate / Associate
Operations Intelligence Data Specialist
Consumer Banking Group Ope...","Business Function
Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.
Responsibilities
Responsible to perform end to end Machine Learning project from Stake Holder Buyin, Data Modelling and Model Deployment and Performance
Work with internal, external stakeholders and technology partners for data and analysis requirements.
Manage ad-hoc analysis to solve / respond to operations issue, urgent investigations and business questions, using statistical and predictive modelling techniques
Provide insights through data visualization and presentations to deliver productivity, identify root cause of a situation and to provide actionable insights.
Requirements
Compulsory to be strong in programming and modelling skills in Python and/or R, SPARK and be proficient in Machine Learning/Statistical Modelling techniques.
Strong in Problem Solving Skills and With high Emotional Intelligence
Minimum 3 years’ experience in banking or consulting industry with knowledge in conceptualization of requirements to implementation & data analysis process.
Well versed with banking data warehouse structures, data models and source systems
Experience in model performance monitoring, model development, validation and testing.
Familiar with the use of Qlikview/ Tableu for both development and reporting.
Proficient in SQL and query optimization on Teradata and Hadoop platform.
Familiar with data modelling concepts such as star schema.
Strong written and oral communication skills
Apply Now
We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.",Banking/ Financial Services,"Banking, Insurance & Financial Services",Other BFSI,,"Business Function Group Technology Operations (T&O) enables empowers bank efficient, nimble resilient infrastructure strategic focus productivity, quality & control, technology, people capability innovation. In Group T&O, manage majority Bank's operational processes inspire delight business partners multiple banking delivery channels. Responsibilities Responsible perform end end Machine Learning project Stake Holder Buyin, Data Modelling Model Deployment Performance Work internal, external stakeholders technology partners data analysis requirements. Manage ad-hoc analysis solve / respond operations issue, urgent investigations business questions, using statistical predictive modelling techniques Provide insights data visualization presentations deliver productivity, identify root cause situation provide actionable insights. Requirements Compulsory strong programming modelling skills Python and/or R, SPARK proficient Machine Learning/Statistical Modelling techniques. Strong Problem Solving Skills With high Emotional Intelligence Minimum 3 years’ experience banking consulting industry knowledge conceptualization requirements implementation & data analysis process. Well versed banking data warehouse structures, data models source systems Experience model performance monitoring, model development, validation testing. Familiar use Qlikview/ Tableu development reporting. Proficient SQL query optimization Teradata Hadoop platform. Familiar data modelling concepts star schema. Strong written oral communication skills Apply Now We offer competitive salary benefits package professional advantages dynamic environment supports development recognises achievements."
111,2746,2019 Graduate Associate Programme – Small Medium Enterprises (SME) Banking Singapore,2019 Graduate Associate Programme – Small Medium Enterprises (SME) Banking Singapore,"Help us nurture Singapore’s growing businesses
The DBS Graduate Associate – Small Medium Enterprise (SME) Banking Programme is a specialised development programme that provides the perfect launch pad if you are keen on forging a successful career in SME banking. This 12-month programme for degree holders comprises classroom training in core credit and financial knowledge, front-to-back job rotations across different business areas, as well as on-the-job training as an SME Relationship Manager.
Being an
SME Banking Graduate Associate
with World’s best bank for SMEs in the World’s best bank, you will be equipped with all the requisite skills of a SME banker. Through accelerated professional development and networking opportunities, as well as personalised mentorship opportunities, you will be well on your way to helping SMEs grow their businesses.
In 2019, the programme starts in July/August.
We want determined self-starters like you who:
Have a degree from a reputable university with good academic results
Have less than two years of working experience, preferably in sales or any service-oriented industry
Possess strong leadership qualities and resilience, as shown in your participation in extracurricular activities or entrepreneurial initiatives
Are adaptable, show initiative and able to work well in a team
What we offer:
You can expect a competitive salary, a benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements. Find out more here.
Ready to apply? Take the next step:
It will take about 10-12 minutes to complete the application form; you can save your application at any time and return to complete it at your convenience.
You will need to register/ log in to apply for the role. Application period is from October 2018 to January 2019.
Shortlisted candidates at various stages will go through:
Stage 1 - Complete 2 online personality and cognitive assessments (by The Predictive Index®): November 2018 to January 2019.
Stage 2 - Progress to Video Interview: November 2018 to January 2019.
Stage 3 - Be invited for an 8 hours Assessment Centre: February 2019
Stage 4 - Attend panel interviews with HR and Senior Management: February 2019.
Stage 5 - Successful candidate will receive an offer to join the 2019 Graduate Associate Programme - Small Medium Enterprises (SME) Banking Singapore: February 2019 to March 2019.",Banking/ Financial Services,"Banking, Insurance & Financial Services",Management Trainee,,"Help us nurture Singapore’s growing businesses The DBS Graduate Associate – Small Medium Enterprise (SME) Banking Programme specialised development programme provides perfect launch pad keen forging successful career SME banking. This 12-month programme degree holders comprises classroom training core credit financial knowledge, front-to-back job rotations across different business areas, well on-the-job training SME Relationship Manager. Being SME Banking Graduate Associate World’s best bank SMEs World’s best bank, equipped requisite skills SME banker. Through accelerated professional development networking opportunities, well personalised mentorship opportunities, well way helping SMEs grow businesses. In 2019, programme starts July/August. We want determined self-starters like who: Have degree reputable university good academic results Have less two years working experience, preferably sales service-oriented industry Possess strong leadership qualities resilience, shown participation extracurricular activities entrepreneurial initiatives Are adaptable, show initiative able work well team What offer: You expect competitive salary, benefits package professional advantages dynamic environment supports development recognises achievements. Find here. Ready apply? Take next step: It take 10-12 minutes complete application form; save application time return complete convenience. You need register/ log apply role. Application period October 2018 January 2019. Shortlisted candidates various stages go through: Stage 1 - Complete 2 online personality cognitive assessments (by The Predictive Index®): November 2018 January 2019. Stage 2 - Progress Video Interview: November 2018 January 2019. Stage 3 - Be invited 8 hours Assessment Centre: February 2019 Stage 4 - Attend panel interviews HR Senior Management: February 2019. Stage 5 - Successful candidate receive offer join 2019 Graduate Associate Programme - Small Medium Enterprises (SME) Banking Singapore: February 2019 March 2019."
113,2845,"Senior Associate, DevOps Engineer, Group Consumer Banking and Big Data Analytics Technology, Tech...","Senior Associate
DevOps Engineer
Group Consumer Banking and Big Data Analytics Technology
Tech...","Business Function
Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.
Job Purpose
The role forms part of the Insurance and Investment Platform technology team. Develop and deliver technology solutions relating to web and mobile applications across wealth customer segments.
Key Accountabilities
Engineer CI/CT/CD pipeline that is optimized to run within minutes
Enforce best practices in code quality and release/deployment process to achieve near zero production incidents
Responsibilities
Architect, build and maintain continuous integration, testing and deployment (CI/CT/CD) pipeline for web and mobile apps
Collaborate with architects, development engineers and system administrators to provision and maintain the platform infrastructure both on premise as well as cloud (for development, test and production environments)
Build and maintain system and application health check and house-keeping jobs
Troubleshoot system and connectivity errors and follow up with administrators, vendors or other teams for timely resolution
Develop, maintain and document best practices in source control management and infrastructure as code
Track, maintain and renew infrastructure, web and mobile application key-stores and profiles
Track, enforce and maintain code quality, security and performance reports
Identify improvement areas and engage the required stakeholders to successful implement the changes
Keep track of evolving technologies and perform proof of concept integrations for successful platform integrations as per roadmap
Maintain platform collaboration tools such as JIRA and Confluence
Requirements
Experience and exposure to other DevOps related infrastructure software (such as ZABBIX, Puppet, Graphite, ELK stack, Kickstart, tcp wrappers, iptables, yum/apt-get) for classic sys admin functions (building hosts, monitoring, alerting, account management, releasing software, and security.
Oracle, or MySQL 5.X, IBM DB2 (Any), SqLite (for Mobile devices), mariadb
Build Tool: Ant, Maven, Gradle (Any)
Version Control: CVS, SVN, GIT
WebSphere Administration
WebSphere MQ administration.
DevOps – Jenkins/Bamboo, SonarCube, HP Fortify.
Atlasian tools: Bitbuket, JIRA, Confluence, Bamboo and SharePoint
Mobile application tools – Kony IDE, XCode, Android Studio, Ant, Maven, Gradle
AIX/Unix Administration
Tomcat/IBM HTTP Server administration
Apply Now
We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.",Banking/ Financial Services,IT,Software Engineer/ Programmer,,"Business Function Group Technology Operations (T&O) enables empowers bank efficient, nimble resilient infrastructure strategic focus productivity, quality & control, technology, people capability innovation. In Group T&O, manage majority Bank's operational processes inspire delight business partners multiple banking delivery channels. Job Purpose The role forms part Insurance Investment Platform technology team. Develop deliver technology solutions relating web mobile applications across wealth customer segments. Key Accountabilities Engineer CI/CT/CD pipeline optimized run within minutes Enforce best practices code quality release/deployment process achieve near zero production incidents Responsibilities Architect, build maintain continuous integration, testing deployment (CI/CT/CD) pipeline web mobile apps Collaborate architects, development engineers system administrators provision maintain platform infrastructure premise well cloud (for development, test production environments) Build maintain system application health check house-keeping jobs Troubleshoot system connectivity errors follow administrators, vendors teams timely resolution Develop, maintain document best practices source control management infrastructure code Track, maintain renew infrastructure, web mobile application key-stores profiles Track, enforce maintain code quality, security performance reports Identify improvement areas engage required stakeholders successful implement changes Keep track evolving technologies perform proof concept integrations successful platform integrations per roadmap Maintain platform collaboration tools JIRA Confluence Requirements Experience exposure DevOps related infrastructure software (such ZABBIX, Puppet, Graphite, ELK stack, Kickstart, tcp wrappers, iptables, yum/apt-get) classic sys admin functions (building hosts, monitoring, alerting, account management, releasing software, security. Oracle, MySQL 5.X, IBM DB2 (Any), SqLite (for Mobile devices), mariadb Build Tool: Ant, Maven, Gradle (Any) Version Control: CVS, SVN, GIT WebSphere Administration WebSphere MQ administration. DevOps – Jenkins/Bamboo, SonarCube, HP Fortify. Atlasian tools: Bitbuket, JIRA, Confluence, Bamboo SharePoint Mobile application tools – Kony IDE, XCode, Android Studio, Ant, Maven, Gradle AIX/Unix Administration Tomcat/IBM HTTP Server administration Apply Now We offer competitive salary benefits package professional advantages dynamic environment supports development recognises achievements."
