id,Job Title,Tokenized_Description
33,Receptionist,follow-up on outstanding cases and perform call back to customers if necessary work as a team and ensure that the contact centre service level is met other ad hoc duties as assigned requirements gce o/a/ diploma / degree holder from recognized institution applicant along with to years of customer service experience preferably from insurance/banking industries candidate with no experience may be considered and training will be provided applicant must be comfortable to work in call centre environment a team player with good writing interpersonal and communication skills an individual who is customer-oriented has positive attitude able to work under pressure with minimal supervision required languages english chinese bahasa malaysia in order to liaise with chinese bahasa malaysia speaking associates at least years of working experience in the related field is required for this position.
33,Receptionist,preferably entry level specialized in customer service or equivalent.
33,Receptionist,interested applicants please send your resume with indicating your notice period last drawn salary and expected salary.
33,Receptionist,we regret that only shortlisted candidates will be notified.
34,Receptionist,candidate must possess at least primary/secondary school/o level in any field.
34,Receptionist,required languages english chinese in order to liaise with the english chinese speaking associates at least years of working experience in the related field is required for this position.
34,Receptionist,required skills computer skills microsoft words microsoft excel preferably non-executive specialized in clerical/administrative support or equivalent.
34,Receptionist,job scope general admin job with document control filing answering of telephone customer relation generate work order monitor work schedule generating quotations data entry into software working hours .am to pm monday to friday alternate saturday half day.
34,Receptionist,lunch .am to .pm.
35,Receptionist,responsibilities provide receptionist and administrative support responsible for office administration operation maintenance of the office environment and equipments to support finance functions with general accounting matters maintain efficient document control system responsible for travel and accommodation arrangements liaising with rd party vendors and service providers to perform any other ad-hoc duties requirements minimum diploma / gce a level / gce o level at least years related experience proficiency in ms excel ms word and accpac accounting software good personality meticulous able to multi-task and maintain confidentiality permanent position -days week working in orchard road salary range .
35,Receptionist,- .
35,Receptionist,please complete the below required information in your resume last drawn salary expected salary
36,Receptionist,responsibilities assist the dentist in providing dental treatment to patients.
36,Receptionist,prepare and sterilise dental instruments and equipment.
36,Receptionist,maintain the overall sterility cleanliness and neatness of the clinic at all time.
36,Receptionist,perform general administrative duties.
36,Receptionist,perform front counter duties like patient relations registrations taking appointments dispensing medicine and billing etc.
36,Receptionist,requirements nitec a level or diploma holder.
36,Receptionist,candidates with no experience are welcome.
36,Receptionist,willing to learn.
36,Receptionist,a pleasant nature with good interpersonal and communication skill we have placements for both permanent and temporary interested candidates are invited to apply online with a comprehensive resume via the apply now button.
36,Receptionist,we regret that only shortlisted candidates will be notified.
36,Receptionist,thank you for applying.
37,Receptionist,primary job responsibilities welcome and direct visitors and customers manage incoming telephone calls for the office including coordinating messages appointments and information for callers perform daily inspection of office and meeting rooms ensuring all equipment are running effectively manage the visitor log ensure compliance to local physical security requirements and continuously follow global security policy provide temporary and contractor badges take badge photos and distribute new hire badges coordinates shipping and receiving of boxes and letters to and from the office monitor and track global workplace solutions ticketing queue local office and regional and ensure resolution of any assigned tasks in a timely manner required skills ability to deliver exceptional customer service excellent written and verbal communication skills extensive experience in most responsibilities listed above especially developing systems and processes for smooth office operations great attention to detail and the ability to work with little direct supervision buona vista/ commonwealth mon to fri only up job code rinc email address tc@capitagrp.com as this position is urgent kindly email detailed cv attention to rinc with current and expected salary notice period and reason for leaving each job.
37,Receptionist,we regret to inform that only shortlisted candidates will be notified.
37,Receptionist,by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
37,Receptionist,please visit www.capitagrp.com for a copy of our privacy policy.
37,Receptionist,if you wish to withdraw your consent please drop us an email to let us know.
37,Receptionist,capita pte ltd ea license no.
37,Receptionist,c chua mei xi rina r
38,Receptionist,primary job responsibilities welcome and direct visitors and customers manage incoming telephone calls for the office including coordinating messages appointments and information for callers perform daily inspection of office and meeting rooms ensuring all equipment are running effectively manage the visitor log ensure compliance to local physical security requirements and continuously follow global security policy provide temporary and contractor badges take badge photos and distribute new hire badges coordinates shipping and receiving of boxes and letters to and from the office monitor and track global workplace solutions ticketing queue local office and regional and ensure resolution of any assigned tasks in a timely manner required skills ability to deliver exceptional customer service excellent written and verbal communication skills extensive experience in most responsibilities listed above especially developing systems and processes for smooth office operations great attention to detail and the ability to work with little direct supervision buona vista/ commonwealth mon to fri only up job code rinc email address tc@capitagrp.com as this position is urgent kindly email detailed cv attention to rinc with current and expected salary notice period and reason for leaving each job.
38,Receptionist,we regret to inform that only shortlisted candidates will be notified.
38,Receptionist,by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
38,Receptionist,please visit www.capitagrp.com for a copy of our privacy policy.
38,Receptionist,if you wish to withdraw your consent please drop us an email to let us know.
38,Receptionist,capita pte ltd ea license no.
38,Receptionist,c chua mei xi rina r
39,Receptionist,responsibilities greet and welcome guests as soon as they arrive at the office direct visitors to the appropriate person and office answer screen and forward incoming phone calls ensure reception area is tidy and presentable with all necessary stationery and material e.g.
39,Receptionist,pens forms and brochures provide basic and accurate information in-person and via phone/email receive sort and distribute daily mail/deliveries maintain office security by following safety procedures and controlling access via the reception desk monitor logbook issue visitor badges update calendars and schedule meetings based on changes in visitors schedule perform other clerical receptionist duties such as filing photocopying transcribing and faxing.
39,Receptionist,maintain booking of meeting rooms phone booths and hot-desk assignment/allocation.
39,Receptionist,maintains security by following procedures monitoring logbook issuing visitor badges.
39,Receptionist,experience and skills proficient in ms office suite relevant administrative front-office experience good interpersonal skills able to communicate well and work with people across different levels ability to multi-task prioritize according to situations energy to thrive in fast-paced environment committed reliable takes pride in his/her work maintains telecommunication system by following manufacturer's instructions for house phone and console operation.
39,Receptionist,contributes to team effort by accomplishing related results as needed.
40,Receptionist,duties organize and maintain schedules of director facilitate overall office administrative duties other adhoc duties job code tct email address os@capitagrp.com as this position is urgent kindly email detailed cv or whatsapp @ and attention to tct with current salary expected salary notice period reason for leaving each job we regret to inform that only shortlisted candidates will be notified ea license no.
40,Receptionist,c ea reg.
40,Receptionist,id r tay pei see by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
40,Receptionist,please access our website at www.capitagrp.com for a copy of our privacy policy.
40,Receptionist,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
40,Receptionist,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
41,Receptionist,duties organize and maintain schedules of director facilitate overall office administrative duties other adhoc duties job code tct email address os@capitagrp.com as this position is urgent kindly email detailed cv or whatsapp @ and attention to tct with current salary expected salary notice period reason for leaving each job we regret to inform that only shortlisted candidates will be notified ea license no.
41,Receptionist,c ea reg.
41,Receptionist,id r tay pei see by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
41,Receptionist,please access our website at www.capitagrp.com for a copy of our privacy policy.
41,Receptionist,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
41,Receptionist,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
42,Receptionist,duties organize and maintain schedules of director facilitate overall office administrative duties other adhoc duties job code tct email address os@capitagrp.com as this position is urgent kindly email detailed cv or whatsapp @ and attention to tct with current salary expected salary notice period reason for leaving each job we regret to inform that only shortlisted candidates will be notified ea license no.
42,Receptionist,c ea reg.
42,Receptionist,id r tay pei see by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
42,Receptionist,please access our website at www.capitagrp.com for a copy of our privacy policy.
42,Receptionist,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
42,Receptionist,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
43,Receptionist,duties organize and maintain schedules of director facilitate overall office administrative duties other adhoc duties job code tct email address os@capitagrp.com as this position is urgent kindly email detailed cv or whatsapp @ and attention to tct with current salary expected salary notice period reason for leaving each job we regret to inform that only shortlisted candidates will be notified ea license no.
43,Receptionist,c ea reg.
43,Receptionist,id r tay pei see by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
43,Receptionist,please access our website at www.capitagrp.com for a copy of our privacy policy.
43,Receptionist,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.
43,Receptionist,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.
44,Receptionist,our client services team is the cornerstone of compass offices as they are dedicated to the delivery of exceptional customer service to our tenants and guests.
44,Receptionist,based on the front desk of one of our modern and stylish centers you will represent compass and work in great team environment.
44,Receptionist,our centers operate during business hours so these unique positions do not require the shift work normally associated with many roles of this nature.
44,Receptionist,you will also receive industry leading training to ensure that you have all of the skills you need to develop your career with us.
44,Receptionist,responsibilities work with other team members in running the centre ensuring efficient service delivery and outstanding levels of client satisfaction varied work from answering client calls managing meeting room bookings greeting clients and visitors as well as centre facilities equipment and office allocations assisting with billing and booking system operations ensuring accuracy and efficient service delivery maintain a high level of alertness and professionalism by anticipating and responding to guests and clients potential needs requests or queries requirements experience with another serviced office provider or in the hospitality industry is preferred language english fluency to business standards local language is essential strong working knowledge of microsoft windows as well as it/telecom systems customer service sales and administration skills and experience preferred energetic responds well to a fast moving environment and has a team player approach
45,Receptionist,corporate receptionist responsibilities greet visitors a welcoming and professional receptionist provides a favorable impression of the company attends to enquiries and direct guests to the proper location.
45,Receptionist,listening carefully to what the visitor desires enables prompt accurate action.
45,Receptionist,you should also be alert to the surroundings and ensure visitors are attended to.
45,Receptionist,operate phones and switchboard system you will serve as the greeter information provider screen incoming calls for certain executives and deal with voice mails appropriately.
45,Receptionist,knowledge of the company and its staff will enable proper direction of inquiries.
45,Receptionist,the switchboard system ivr must be mastered so that calls get routed or placed on hold correctly.
45,Receptionist,make arrangements from booking meeting rooms managing courier services sorting incoming mail signing for packages scheduling pick-ups maintaining cleanliness of the environment a variety of jobs should be performed to contribute to the success of the organization.
45,Receptionist,use computers email correspondence data entry and logging in visitors are some of the computer-related tasks often performed by corporate receptionists.
45,Receptionist,maintain image you will monitor the appearance of the workplace and tidy up as necessary to keep it looking good and may perform actions such as replenishing brochures and ensuring no loose packages are left around the area.
45,Receptionist,administrative duties to cover library duties and any other administrative duties as assigned by manager as well as to prepare staff and students access cards.
45,Receptionist,requirements because you interact with a range of people while performing the job admirable interpersonal skills is desired.
45,Receptionist,having a welcoming demeanor being friendly polite and helpful reflects positively.
45,Receptionist,you would need to multitask know how to prioritize requests be able to perform the job with minimal supervision and be able to maintain composure and a positive attitude.
45,Receptionist,possess at least a secondary school certificate working hours monday to friday pm pm and alternate saturday dutiesam - pm customer service experience preferred
46,Receptionist,corporate receptionist responsibilities greet visitors a welcoming and professional receptionist provides a favorable impression of the company attends to enquiries and direct guests to the proper location.
46,Receptionist,listening carefully to what the visitor desires enables prompt accurate action.
46,Receptionist,you should also be alert to the surroundings and ensure visitors are attended to.
46,Receptionist,operate phones and switchboard system you will serve as the greeter information provider screen incoming calls for certain executives and deal with voice mails appropriately.
46,Receptionist,knowledge of the company and its staff will enable proper direction of inquiries.
46,Receptionist,the switchboard system ivr must be mastered so that calls get routed or placed on hold correctly.
46,Receptionist,make arrangements from booking meeting rooms managing courier services sorting incoming mail signing for packages scheduling pick-ups maintaining cleanliness of the environment a variety of jobs should be performed to contribute to the success of the organization.
46,Receptionist,use computers email correspondence data entry and logging in visitors are some of the computer-related tasks often performed by corporate receptionists.
46,Receptionist,maintain image you will monitor the appearance of the workplace and tidy up as necessary to keep it looking good and may perform actions such as replenishing brochures and ensuring no loose packages are left around the area.
46,Receptionist,administrative duties to cover library duties and any other administrative duties as assigned by manager as well as to prepare staff and students access cards.
46,Receptionist,requirements because you interact with a range of people while performing the job admirable interpersonal skills is desired.
46,Receptionist,having a welcoming demeanor being friendly polite and helpful reflects positively.
46,Receptionist,you would need to multitask know how to prioritize requests be able to perform the job with minimal supervision and be able to maintain composure and a positive attitude.
46,Receptionist,possess at least a secondary school certificate working hours monday to friday pm pm and alternate saturday dutiesam - pm customer service experience preferred
47,Receptionist,job responsibilities greet and attend to companys guests greet and attend to walk-in guests answer the company main telephone line and transfer to the relevant departments update and maintain company internal contact list and distribute the contact list to staff members sort out incoming mail and pass to the relevant departments keep track of outgoing mails keep the reception area and meeting rooms neat and tidy keep track of stationery requirements and photocopier machine accessories and make re-orders when required issue stationery items to staff ad-hoc duties as assigned by admin manager job requirements relevant working experience as a receptionist gce 'n'/'o'/ite candidates good personality and pleasant disposition good work attitude
48,Receptionist,job responsibilities greet and attend to companys guests greet and attend to walk-in guests answer the company main telephone line and transfer to the relevant departments update and maintain company internal contact list and distribute the contact list to staff members sort out incoming mail and pass to the relevant departments keep track of outgoing mails keep the reception area and meeting rooms neat and tidy keep track of stationery requirements and photocopier machine accessories and make re-orders when required issue stationery items to staff ad-hoc duties as assigned by admin manager job requirements relevant working experience as a receptionist gce 'n'/'o'/ite candidates good personality and pleasant disposition good work attitude
49,Receptionist,our client our client a corporate membership company is urgently seeking an admin assistant cum receptionist to join their dynamic team.
49,Receptionist,responsibilities perform the full spectrum of administrative support to the sales team preparation of presentations and proposals to potential clients assist in the corporate marketing activities and company promotion functions prepare sales reports and corporate correspondence such as agreements and quotations being the liaison to cooperate with different departments internally as well as other stakeholders externally other ad-hoc duties as assigned by senior requirements degree holder with minimum of - years' relevant experience in relevant discipline demonstrated office or business administration experience finance service is definitely desired excellent interpersonal and communication skills ability to deal with all levels internally proficient in microsoft office such as word excel powerpoint attention to details well-organized able to work independently multi-task and work under tight timeline immediately available singaporean only if you are interested in applying for this position please submit your details resume to hli@sg.drakeintl.com .
49,Receptionist,personal data provided by job applicants will be used strictly in accordance with the employer's personal data policies a copy of which will be provided only shortlisted candidate will be notified.
49,Receptionist,registration no.
49,Receptionist,r ea license no.
49,Receptionist,c drake international you may also register at our company website https//sgjobs.drakeintl.com/jobs/ or like us on facebook www.facebook.com/drakesgtemp/ for more job opportunity
50,Receptionist,the job .
50,Receptionist,attend to all walk-in customer inquiries .
50,Receptionist,handle inbound calls and email pertaining to company's gymnastic package and more .
50,Receptionist,able to handle crowds and face customer in a professional manner .
50,Receptionist,bilingual effective to liaise with mandarin speaking associate .
50,Receptionist,any other ad-hoc task assigned by superior .
50,Receptionist,ability to adapt to fast paced environment the candidate .
50,Receptionist,min diploma and above .
50,Receptionist,at least - years experience in related field .
50,Receptionist,good communication skill .
50,Receptionist,outgoing cheerful personality the details .
50,Receptionist,working hour am-pm mon-fri .
50,Receptionist,basic salary .
50,Receptionist,location redhil
51,Receptionist,responsibilities greet and welcome guests as soon as they arrive at the office direct visitors to the appropriate person and office answer screen and forward incoming phone calls ensure reception area is tidy and presentable with all necessary stationery and material e.g.
51,Receptionist,pens forms and brochures provide basic and accurate information in-person and via phone/email receive sort and distribute daily mail/deliveries maintain office security by following safety procedures and controlling access via the reception desk monitor logbook issue visitor badges update calendars and schedule meetings based on changes in visitors schedule perform other clerical receptionist duties such as filing photocopying transcribing and faxing.
51,Receptionist,maintain booking of meeting rooms phone booths and hot-desk assignment/allocation.
51,Receptionist,maintains security by following procedures monitoring logbook issuing visitor badges.
51,Receptionist,experience and skills proficient in ms office suite relevant administrative front-office experience good interpersonal skills able to communicate well and work with people across different levels ability to multi-task prioritize according to situations energy to thrive in fast-paced environment committed reliable takes pride in his/her work maintains telecommunication system by following manufacturer's instructions for house phone and console operation.
51,Receptionist,contributes to team effort by accomplishing related results as needed.
52,Receptionist,responsibilities greet and welcome guests as soon as they arrive at the office direct visitors to the appropriate person and office answer screen and forward incoming phone calls ensure reception area is tidy and presentable with all necessary stationery and material e.g.
52,Receptionist,pens forms and brochures provide basic and accurate information in-person and via phone/email receive sort and distribute daily mail/deliveries maintain office security by following safety procedures and controlling access via the reception desk monitor logbook issue visitor badges update calendars and schedule meetings based on changes in visitors schedule perform other clerical receptionist duties such as filing photocopying transcribing and faxing.
52,Receptionist,maintain booking of meeting rooms phone booths and hot-desk assignment/allocation.
52,Receptionist,maintains security by following procedures monitoring logbook issuing visitor badges.
52,Receptionist,experience and skills proficient in ms office suite relevant administrative front-office experience good interpersonal skills able to communicate well and work with people across different levels ability to multi-task prioritize according to situations energy to thrive in fast-paced environment committed reliable takes pride in his/her work maintains telecommunication system by following manufacturer's instructions for house phone and console operation.
52,Receptionist,contributes to team effort by accomplishing related results as needed.
53,Receptionist,responsibilities assists the dentist during the dental treatment maintains and ensures cleanliness of all dental equipments ensures high standard of infection control informs and assists to order the dental supplies when the supplies are low in stock performs clinic reception duties such as keeping patients records and fixing appointments for the patients handles telephone enquiries and bookings for the patients arranges and informs the patients for appointments and remind them for follow-up treatments performs any other duties that may be assigned to him/ her.
53,Receptionist,requirements minimum n/ o levels or equivalent good communication and interpersonal skills preferably able to speak mandarin in order to liaise with mandarin-speaking patients.
53,Receptionist,experience in dental industry will be advantageous willing to work on weekends and evenings candidates with no experience are welcome to apply interested applicants are invited to apply online with a comprehensive resume via the button of apply now we regret that only shortlisted candidates will be notified.
53,Receptionist,thank you for applying.
54,Receptionist,our client is looking for an experienced professional and competent individual to join their front desk team in a dynamic office.
54,Receptionist,our client is looking for an experienced professional and competent individual to join their front desk team.
54,Receptionist,responsibilities greet and welcome guests as soon as they arrive at the office direct visitors to the appropriate person and office answer screen and forward incoming phone calls professionally ensure reception area is tidy and presentable with all necessary stationery and material e.g.
54,Receptionist,pens forms and brochures provide basic and accurate information in-person and via phone/email receive sort and distribute daily mail/deliveries arrange for local and international couriers maintain office security by following safety procedures and controlling access via the reception desk e.g.
54,Receptionist,monitor logbook issue visitor badges order front office supplies and keep inventory of stock update calendars and schedule meetings arrange travel and accommodations and prepare vouchers keep updated records of office expenses and costs perform other clerical receptionist duties such as filing photocopying scanning and invoice reconciliation.
54,Receptionist,requirements work experience as a receptionist front office representative or similar role proficiency in microsoft office suite hands-on experience with office equipment e.g.
54,Receptionist,fax machines video conferencing and printers professional attitude and appearance good written and verbal communication skills ability to be resourceful and proactive when issues arise excellent organizational skills multitasking and time-management skills with the ability to prioritize tasks excellent customer service attitude diploma additional certification in office management hospitality is a plus singaporean only ea personnel no r ea license no c
55,Receptionist,job responsibilities - attend to all walk-ins incoming calls and emails on enquires complaints and feedbacks - handle front desk customer service duties - assist and coordinate with the other department on requests from customers - other ad-hoc duties as assigned job requirements - minimum diploma holders and above - - years of customer service/receptionist/admin in the service industry preferred - able to converse fluently in english - short notice required interested candidates kindly email your detailed resumes together with a recent photo to cynthiagoh@recruitexpress.com.sg attention to cynthia goh jia wen ea license c shortlisted candidates will be notified
56,Receptionist,job responsibilities operational enhances guest recognition at all times by addressing guest by name and interacting with them on a professional level.
56,Receptionist,to open and close the reception fitness club centre on set times established by management.
56,Receptionist,always offers an alternative if a requested service is unavailable.
56,Receptionist,always visible to guests by being present at the reception desk.
56,Receptionist,be fully conversant with banyan tree fitness club services and facilities in order to be able to make helpful recommendations.
56,Receptionist,answers telephone calls in a professional courteous and polite manner in accordance with company's standards accepts and accurately record all guest bookings for fitness club services in accordance with departmental procedures.
56,Receptionist,ensure that all cashiering functions are carried out in accordance with hotel's accounting procedures.
56,Receptionist,accepts responsibility for and enhance guest satisfaction.
56,Receptionist,refers major guest objections to immediate superior to prevent further guest dissatisfaction.
56,Receptionist,to report any guest comments or complaints to the fitness club supervisor as soon as convenient.
56,Receptionist,in the absence of the fitness club supervisor guest comments should be reported to the fitness club manager before opening and closing the reception center always make sure the vicinity is clean and tidy including windows and any other areas which are visible to guest.
56,Receptionist,be responsible and ensuring guest sign in/out on the registration disclaimer forms before commencing any activities within the facilities and in accordance to company policy.
56,Receptionist,to cooperate and participate in all social and cultural activities including events when requested by management.
56,Receptionist,general reports for duty punctually wearing the correct uniform and nametag at all times.
56,Receptionist,maintains high standard of personal appearance and hygiene at all times.
56,Receptionist,attends briefings and meetings as requested.
56,Receptionist,conducts inspection of the fitness club areas when required and as directed.
56,Receptionist,has a complete understanding of the company's procedures in respect to health hygiene and safety.
56,Receptionist,reports and sends lost property to the lost and found office in accordance with hotel's procedures.
56,Receptionist,attends all scheduled training even if this should fall outside of regular working hours.
56,Receptionist,performs any other tasks as directed by superior.
56,Receptionist,support all fitness club operations during operations as required and directed by superior.
56,Receptionist,ensure that all department reports and correspondence are completed accurately and punctual.
56,Receptionist,ensure registration forms are available for guest to use.
56,Receptionist,always save all records and registration forms inside the file folder of the fitness centre.
56,Receptionist,performance evaluation criteria mystery shopper results.
56,Receptionist,cleanliness and maintenance of the fitness club reception and lobby areas.
56,Receptionist,personal hygiene and grooming.
56,Receptionist,attendance at scheduled training courses adheres to banyan tree standards.
56,Receptionist,job requirements minimum nitec/gce 'o' 'n' level qualification and above or equivalent practical experience pervious fitness hotel or customer service environment.
56,Receptionist,candidate with at least year related customer service experience and proven ability in performing basic administrative duties would have added advantage.
56,Receptionist,computer literate with good knowledge of microsoft office skill pos and opera hotel system must be able to work shift
57,Receptionist,job duties general admin duties data entry welcomes visitors by greeting them in person answering or referring inquiries.
57,Receptionist,department directories giving instructions job requirement min o level and above must have receptionist or admin working experience singaporean only information working date immediate - month contract working hour am- pm location raffles place attire formal wear salary /hour job code chic email address os@capitagrp.com as this position is urgent kindly email detailed cv or contact us @ attention to chic with current and expected salary notice period and reason for leaving each job.
57,Receptionist,we regret to inform that only shortlisted candidates will be notified.
57,Receptionist,more jobs available here by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.
57,Receptionist,please visit www.capitagrp.com for a copy of our privacy policy.
57,Receptionist,if you wish to withdraw your consent please drop us an email at dataprotection@persolkelly.com to let us know.
57,Receptionist,ea license no.
57,Receptionist,c ea reg.
57,Receptionist,id r chia ching chuing
58,Receptionist,basic information transport provided at stipulated time discount on flight tickets comprehensive training provided mnc responsibilities front-line customer service role assist in checking process provide accurate information to customer handle and process customers' application and request other adhoc as assigned requirements applicants who possess relevant qualifications employment background and suitable skill sets are most welcome to apply applicants who do not possess the above will be considered on individual merits applicants not shortlisted for this role may be matched with other suitable opportunities how to apply in order to speed up the shortlisting process qualified or interested candidates are strongly encouraged to submit your updated resume in ms format by using the quick apply or apply now button alternatively you may also email your resume to us at mci@mci.com.sg our dedicated and approachable mci consultants will get back to you soon for a confidential discussion.
58,Receptionist,please include the fellowing information in your resume education background work experiences in point forms reasons for leaving current and expected salary date of availability / notice period we regret to inform that only shortlisted candidates would be notified to find out about other career opportunities in mci career services ptd ltd do visit www.mci.com.sg complete jobs listing.
58,Receptionist,we wish you all the best in your career search lian ching huey joanne local staffing division reg no.
58,Receptionist,r ea license no.
58,Receptionist,c
59,Receptionist,job purpose to provide front of office customer service job responsibilities provide front line counter service such as receiving guests / visitors providing information and directions handle incoming calls phone enquiries arranging of mail and booking of meeting rooms ensure cleanliness of the reception pantry waiting area meeting rooms ensure pantry is fully stocked up provide general administrative support for relevant departments data entry filing courier arrangement provide support in any company events and office decoration to report of any faulty lights to the maintenance department assist with customer service feedback tracking and following up maintains security awareness by monitoring visitor access perform any ad-hoc duties assigned by your supervisor job requirement minimum year of receptionist or customer service experience at least n / o level qualifications good interpersonal and communication skills with solid ms-office experience possess good professional image excellent phone mannerism and enthusiasm in guest service organized meticulous and able to multitask dynamic individual with service aptitude and willingness to go the extra mile bilingualism is preferred english and chinese in order to liaise with chinese speaking associates
60,Receptionist,we are looking for a candidate who is service oriented able to attend to all public enquiries as well and visitors to the law society.
60,Receptionist,the successful candidate will be responsible for administrative duties connected with the position of a receptionist delegated by the the ceo or the head of department of the law society.
60,Receptionist,requirements work days monday tuesday am to pm and wednesday am to pm mature resilient and detail-oriented individual with cheerful disposition who enjoys interacting with people ability to think out-of-the box good command of written and spoken english proficiency in ms office applications ms word excel powerpoint.
60,Receptionist,to apply please send your detailed resume including your qualifications current salary and contact particulars of employment references by november via apply now .
60,Receptionist,we regret that only shortlisted candidates will be notified.
61,Receptionist,reception and administrative duties from .am to .pm or .am to .pm at international business park min walk to je mrt.
61,Receptionist,min 'o' levels bilingual in english and chinese to communicate with mandarin speaking visitors pc literate matured independent team player
62,Receptionist,our firm is looking for someone to cover an weeks contract receptionist/admin assistant role.
62,Receptionist,responsibilities answering and transferring call attending to callers and direct visitors in a professional manner assist with video/audio conference call set ups coordinate all seminars and conferences manage travel arrangements manage daily incoming an outgoing mails local / overseas courier liaising with building management and vendors assist with day to day office operations and vendor invoices respond to customers/clients for information on services maintain professional working relationships job requirements essential ability to communicate at all levels with strong organisationsal skills committed enthusiastic and innovative flexible and resilient with strong problem solving skills good level of it literacy and numeracy ability to work at speed and balance a wide range of activities at any one time willingness reliability attention to details desirable qualifications administrative diploma or equivalent previous experience in a professional services or partnership environment candidate who apply are required to provide details of their current salary expected salary and notice period.
62,Receptionist,please submit your application via this link.
62,Receptionist,https//fsr.cvmailuk.com/kennedys/main.cfmpagejobspecificjobidrcdquerystringgrouptypefdgrouptypefdgrouptypefd
63,Receptionist,benefits summary upaws vb days job description handling customer registration answering of phone calls assist in ac-hoc duties appointment scheduling r equirements applicants who possess relevant qualifications employment background and suitable skill sets are most welcome to apply applicants who do not possess the above will be considered on individual merits applicants not shortlisted for this role may be matched with other suitable opportunities how to apply in order to speed up the shortlisting process qualified or interested candidates are strongly encouraged to submit your updated resume in ms format by using the quick apply or apply now button alternatively you may also email your resume to us at mci@mci.com.sg our dedicated and approachable mci consultants will get back to you soon for a confidential discussion.
63,Receptionist,please include the fellowing information in your resume education background work experiences in point forms reasons for leaving current and expected salary date of availability / notice period we regret to inform that only shortlisted candidates would be notified to find out about other career opportunities in mci career service ptd ltd do visit www.mci.com.sg complete jobs listing.
63,Receptionist,we wish you all the best in your career search lian ching huey joanne local staffing division reg no.
63,Receptionist,r ea license no.
63,Receptionist,c
